epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.203365948165643,58.653333333333336,0.9576256923815784,67.4
2,1.000507675670723,65.248,0.9528965539182238,66.888
3,0.9679679793811089,66.552,0.9489804184650217,67.16
4,0.9438528132214888,67.13866666666667,0.8821663312290026,68.84
5,0.9211301738237359,68.26133333333334,0.8951900346047433,69.0
